Day of Week,Date,Hour ending,Hourly volume Eastbound,HCV % Eastbound,Hourly volume Westbound,HCV % Westbound,Total volume,Total % HCV
Wed, Jan 18 2012,0900,469,6.6,643,7,1112,6.8
Wed, Jan 18 2012,1000,370,11.9,560,8.2,930,9.7
Wed, Jan 18 2012,1100,285,16.5,369,11.1,654,13.5
Wed, Jan 18 2012,1200,299,15.4,296,9.1,595,12.3
Wed, Jan 18 2012,1300,327,11.3,324,12,651,11.7
Wed, Jan 18 2012,1400,350,11.7,327,9.8,677,10.8
Wed, Jan 18 2012,1500,368,10.9,345,15.1,713,12.9
Wed, Jan 18 2012,1600,479,8.4,347,8.4,826,8.4
Wed, Jan 18 2012,1700,641,7.6,383,8.4,1024,7.9
Wed, Jan 18 2012,1800,703,4.7,442,6.8,1145,5.5
Wed, Jan 18 2012,1900,542,4.2,424,5.2,966,4.7
Wed, Jan 18 2012,2000,285,7.7,297,6.1,582,6.9
Wed, Jan 18 2012,2100,167,4.8,235,8.1,402,6.7
Wed, Jan 18 2012,2200,138,6.5,171,9.4,309,8.1
Wed, Jan 18 2012,2300,122,3.3,129,7,251,5.2
Wed, Jan 18 2012,2400,81,6.2,81,13.6,162,9.9
Thu, Jan 19 2012,0100,56,3.6,45,20,101,10.9
Thu, Jan 19 2012,0200,31,35.5,24,33.3,55,34.5
Thu, Jan 19 2012,0300,22,27.3,22,50,44,38.6
Thu, Jan 19 2012,0400,27,22.2,24,45.8,51,33.3
Thu, Jan 19 2012,0500,34,61.8,22,54.5,56,58.9
Thu, Jan 19 2012,0600,42,23.8,58,32.8,100,29
Thu, Jan 19 2012,0700,147,16.3,173,10.4,320,13.1
Thu, Jan 19 2012,0800,319,9.7,560,7.3,879,8.2
Thu, Jan 19 2012,0900,481,7.9,673,5.5,1154,6.5
Thu, Jan 19 2012,1000,389,12.9,527,5.5,916,8.6
Thu, Jan 19 2012,1100,297,12.8,421,10,718,11.1
Thu, Jan 19 2012,1200,307,13.4,370,9.7,677,11.4
Thu, Jan 19 2012,1300,353,13.3,288,9.4,641,11.5
Thu, Jan 19 2012,1400,378,10.6,298,13.8,676,12
Thu, Jan 19 2012,1500,390,8.5,344,10.2,734,9.3
Thu, Jan 19 2012,1600,522,7.7,373,9.1,895,8.3
Thu, Jan 19 2012,1700,598,6.5,410,8.5,1008,7.3
Thu, Jan 19 2012,1800,711,5.9,549,7.5,1260,6.6
Thu, Jan 19 2012,1900,550,4.4,477,4.2,1027,4.3
Thu, Jan 19 2012,2000,306,6.5,336,5.4,642,5.9
Thu, Jan 19 2012,2100,214,4.2,215,7,429,5.6
Thu, Jan 19 2012,2200,151,4,150,10,301,7
Thu, Jan 19 2012,2300,104,4.8,117,11.1,221,8.1
Thu, Jan 19 2012,2400,82,9.8,71,8.5,153,9.2
Fri, Jan 20 2012,0100,51,11.8,60,21.7,111,17.1
Fri, Jan 20 2012,0200,44,27.3,29,27.6,73,27.4
Fri, Jan 20 2012,0300,30,16.7,21,61.9,51,35.3
Fri, Jan 20 2012,0400,25,28,18,55.6,43,39.5
Fri, Jan 20 2012,0500,27,37,28,64.3,55,50.9
Fri, Jan 20 2012,0600,45,40,62,29,107,33.6
Fri, Jan 20 2012,0700,111,18,169,11.2,280,13.9
Fri, Jan 20 2012,0800,286,10.5,496,6.5,782,7.9
Fri, Jan 20 2012,0900,461,6.3,606,6.6,1067,6.5
Fri, Jan 20 2012,1000,326,13.5,488,8.8,814,10.7
Fri, Jan 20 2012,1100,301,11.3,332,10.2,633,10.7
Fri, Jan 20 2012,1200,358,16.2,334,10.5,692,13.4
Fri, Jan 20 2012,1300,420,8.8,391,7.4,811,8.1
Fri, Jan 20 2012,1400,540,7,388,9.3,928,8
Fri, Jan 20 2012,1500,599,8.7,460,7.2,1059,8
Fri, Jan 20 2012,1600,706,4.7,518,8.5,1224,6.3
Fri, Jan 20 2012,1700,813,5.5,654,6.9,1467,6.1
Fri, Jan 20 2012,1800,719,3.5,671,2.5,1390,3
Fri, Jan 20 2012,1900,539,5,640,3.3,1179,4.1
Fri, Jan 20 2012,2000,377,6.1,539,4.3,916,5
Fri, Jan 20 2012,2100,220,5,394,7.1,614,6.4
Fri, Jan 20 2012,2200,154,6.5,277,5.8,431,6
Fri, Jan 20 2012,2300,211,2.4,144,7.6,355,4.5
Fri, Jan 20 2012,2400,133,9,93,7.5,226,8.4
Sat, Jan 21 2012,0100,50,6,66,18.2,116,12.9
Sat, Jan 21 2012,0200,47,19.1,56,16.1,103,17.5
Sat, Jan 21 2012,0300,32,18.8,35,31.4,67,25.4
Sat, Jan 21 2012,0400,20,40,16,43.8,36,41.7
Sat, Jan 21 2012,0500,20,20,17,70.6,37,43.2
Sat, Jan 21 2012,0600,25,32,38,23.7,63,27
Sat, Jan 21 2012,0700,47,17,60,15,107,15.9
Sat, Jan 21 2012,0800,111,14.4,98,11.2,209,12.9
Sat, Jan 21 2012,0900,204,10.3,190,6.8,394,8.6
Sat, Jan 21 2012,1000,292,8.9,324,6.5,616,7.6
Sat, Jan 21 2012,1100,285,8.8,314,5.1,599,6.8
Sat, Jan 21 2012,1200,356,5.3,339,6.2,695,5.8
Sat, Jan 21 2012,1300,391,3.6,434,3.9,825,3.8
Sat, Jan 21 2012,1400,410,3.2,458,4.4,868,3.8
Sat, Jan 21 2012,1500,414,4.1,461,4.1,875,4.1
Sat, Jan 21 2012,1600,467,3.4,394,3.3,861,3.4
Sat, Jan 21 2012,1700,429,4,399,3,828,3.5
Sat, Jan 21 2012,1800,425,3.3,386,2.3,811,2.8
Sat, Jan 21 2012,1900,349,2.6,385,4.2,734,3.4
Sat, Jan 21 2012,2000,249,4,287,3.1,536,3.5
Sat, Jan 21 2012,2100,164,3.7,220,1.4,384,2.3
Sat, Jan 21 2012,2200,98,6.1,139,1.4,237,3.4
Sat, Jan 21 2012,2300,88,2.3,106,6.6,194,4.6
Sat, Jan 21 2012,2400,69,1.4,63,7.9,132,4.5
Sun, Jan 22 2012,0100,43,4.7,49,6.1,92,5.4
Sun, Jan 22 2012,0200,37,10.8,45,8.9,82,9.8
Sun, Jan 22 2012,0300,43,9.3,30,16.7,73,12.3
Sun, Jan 22 2012,0400,42,14.3,18,16.7,60,15
Sun, Jan 22 2012,0500,26,7.7,18,22.2,44,13.6
Sun, Jan 22 2012,0600,22,9.1,11,27.3,33,15.2
Sun, Jan 22 2012,0700,27,18.5,44,2.3,71,8.5
Sun, Jan 22 2012,0800,61,18,50,8,111,13.5
Sun, Jan 22 2012,0900,91,11,58,10.3,149,10.7
Sun, Jan 22 2012,1000,156,3.8,112,8,268,5.6
Sun, Jan 22 2012,1100,223,5.8,162,6.8,385,6.2
Sun, Jan 22 2012,1200,311,1.3,227,3.1,538,2
Sun, Jan 22 2012,1300,442,2.9,335,1.5,777,2.3
Sun, Jan 22 2012,1400,452,2,364,2.5,816,2.2
Sun, Jan 22 2012,1500,465,2.8,368,2.7,833,2.8
Sun, Jan 22 2012,1600,535,2.1,392,2.8,927,2.4
Sun, Jan 22 2012,1700,547,2.6,435,2.8,982,2.6
Sun, Jan 22 2012,1800,572,1.4,448,4,1020,2.5
Sun, Jan 22 2012,1900,456,2,456,2.9,912,2.4
Sun, Jan 22 2012,2000,411,2.7,456,2.6,867,2.7
Sun, Jan 22 2012,2100,275,1.8,442,2.7,717,2.4
Sun, Jan 22 2012,2200,208,3.4,350,2.3,558,2.7
Sun, Jan 22 2012,2300,84,6,174,4.6,258,5
Sun, Jan 22 2012,2400,61,1.6,115,6.1,176,4.5
Mon, Jan 23 2012,0100,30,10,53,11.3,83,10.8
Mon, Jan 23 2012,0200,20,25,33,12.1,53,17
Mon, Jan 23 2012,0300,17,29.4,22,36.4,39,33.3
Mon, Jan 23 2012,0400,23,26.1,13,38.5,36,30.6
Mon, Jan 23 2012,0500,34,44.1,17,35.3,51,41.2
Mon, Jan 23 2012,0600,81,18.5,49,32.7,130,23.8
Mon, Jan 23 2012,0700,198,5.6,188,12.2,386,8.8
Mon, Jan 23 2012,0800,384,8.6,584,3.6,968,5.6
Mon, Jan 23 2012,0900,487,6.4,692,5.3,1179,5.8
Mon, Jan 23 2012,1000,309,8.4,533,8.1,842,8.2
Mon, Jan 23 2012,1100,264,14.8,365,9.9,629,11.9
Mon, Jan 23 2012,1200,304,10.2,355,7.9,659,9
Mon, Jan 23 2012,1300,333,10.8,292,9.9,625,10.4
Mon, Jan 23 2012,1400,313,10.9,334,9.9,647,10.4
Mon, Jan 23 2012,1500,374,9.6,355,12.7,729,11.1
Mon, Jan 23 2012,1600,481,9.6,352,8,833,8.9
Mon, Jan 23 2012,1700,548,6.4,385,8.3,933,7.2
Mon, Jan 23 2012,1800,667,4.2,442,7.5,1109,5.5
Mon, Jan 23 2012,1900,461,6.3,402,4,863,5.2
Mon, Jan 23 2012,2000,283,7.8,272,7.7,555,7.7
Mon, Jan 23 2012,2100,160,8.8,165,8.5,325,8.6
Mon, Jan 23 2012,2200,170,7.1,119,8.4,289,7.6
Mon, Jan 23 2012,2300,101,3,109,2.8,210,2.9
Mon, Jan 23 2012,2400,66,7.6,69,17.4,135,12.6
Tue, Jan 24 2012,0100,46,10.9,30,33.3,76,19.7
Tue, Jan 24 2012,0200,26,26.9,24,29.2,50,28
Tue, Jan 24 2012,0300,24,58.3,22,54.5,46,56.5
Tue, Jan 24 2012,0400,30,20,13,53.8,43,30.2
Tue, Jan 24 2012,0500,26,46.2,23,60.9,49,53.1
Tue, Jan 24 2012,0600,41,26.8,54,35.2,95,31.6
Tue, Jan 24 2012,0700,130,13.1,187,10.2,317,11.4
Tue, Jan 24 2012,0800,326,9.2,529,6.4,855,7.5
Tue, Jan 24 2012,0900,474,6.8,652,6.6,1126,6.7
Tue, Jan 24 2012,1000,341,9.7,575,7.1,916,8.1
Tue, Jan 24 2012,1100,264,14,352,9.1,616,11.2
Tue, Jan 24 2012,1200,314,15.3,349,10.9,663,13
Tue, Jan 24 2012,1300,332,14.2,273,10.3,605,12.4
Tue, Jan 24 2012,1400,355,11.8,313,10.5,668,11.2
Tue, Jan 24 2012,1500,437,11.2,331,8.8,768,10.2
Tue, Jan 24 2012,1600,467,7.1,390,10.3,857,8.5
Tue, Jan 24 2012,1700,565,7.8,404,6.2,969,7.1
Tue, Jan 24 2012,1800,728,5.2,469,9.4,1197,6.9
Tue, Jan 24 2012,1900,515,5,474,6.1,989,5.6
Tue, Jan 24 2012,2000,285,8.1,273,4.8,558,6.5
Tue, Jan 24 2012,2100,186,8.1,197,6.1,383,7
Tue, Jan 24 2012,2200,154,4.5,137,10.9,291,7.6
Tue, Jan 24 2012,2300,126,4,108,9.3,234,6.4
Tue, Jan 24 2012,2400,73,6.8,78,14.1,151,10.6
Wed, Jan 25 2012,0100,67,9,65,15.4,132,12.1
Wed, Jan 25 2012,0200,25,40,52,23.1,77,28.6
Wed, Jan 25 2012,0300,28,35.7,21,52.4,49,42.9
Wed, Jan 25 2012,0400,19,52.6,23,43.5,42,47.6
Wed, Jan 25 2012,0500,28,28.6,27,63,55,45.5
Wed, Jan 25 2012,0600,53,30.2,59,28.8,112,29.5
Wed, Jan 25 2012,0700,109,11,177,9,286,9.8
Wed, Jan 25 2012,0800,321,6.2,549,4.9,870,5.4
Wed, Jan 25 2012,0900,478,7.9,666,5.6,1144,6.6
Wed, Jan 25 2012,1000,316,11.1,553,10.1,869,10.5
Wed, Jan 25 2012,1100,282,16,382,9.2,664,12
Wed, Jan 25 2012,1200,300,18.3,322,13.7,622,15.9
Wed, Jan 25 2012,1300,346,12.7,273,11.4,619,12.1
Wed, Jan 25 2012,1400,322,10.6,333,9,655,9.8
Wed, Jan 25 2012,1500,378,7.4,320,9.4,698,8.3
Wed, Jan 25 2012,1600,491,7.9,375,9.1,866,8.4
Wed, Jan 25 2012,1700,610,6.1,380,6.8,990,6.4
Wed, Jan 25 2012,1800,643,5.8,499,5.8,1142,5.8
Wed, Jan 25 2012,1900,535,5.4,450,4.4,985,5
Wed, Jan 25 2012,2000,267,6.7,311,6.1,578,6.4
Wed, Jan 25 2012,2100,177,5.6,209,8.1,386,7
Wed, Jan 25 2012,2200,153,7.8,150,8.7,303,8.3
Wed, Jan 25 2012,2300,115,5.2,126,9.5,241,7.5
Wed, Jan 25 2012,2400,79,5.1,75,14.7,154,9.7
Thu, Jan 26 2012,0100,52,11.5,47,25.5,99,18.2
Thu, Jan 26 2012,0200,33,33.3,27,25.9,60,30
Thu, Jan 26 2012,0300,35,28.6,18,38.9,53,32.1
Thu, Jan 26 2012,0400,21,28.6,28,50,49,40.8
Thu, Jan 26 2012,0500,28,39.3,22,54.5,50,46
Thu, Jan 26 2012,0600,52,34.6,63,39.7,115,37.4
Thu, Jan 26 2012,0700,141,14.2,198,14.1,339,14.2
Thu, Jan 26 2012,0800,362,9.1,534,5.8,896,7.1
Thu, Jan 26 2012,0900,470,8.5,704,5.3,1174,6.6
Thu, Jan 26 2012,1000,403,9.2,529,6.6,932,7.7
Thu, Jan 26 2012,1100,282,13.8,369,9.2,651,11.2
Thu, Jan 26 2012,1200,305,12.8,325,9.5,630,11.1
Thu, Jan 26 2012,1300,337,12.2,330,10,667,11.1
Thu, Jan 26 2012,1400,367,8.4,331,12.7,698,10.5
Thu, Jan 26 2012,1500,442,9.5,345,8.7,787,9.1
Thu, Jan 26 2012,1600,511,8,356,9.3,867,8.5
Thu, Jan 26 2012,1700,640,6.1,444,6.3,1084,6.2
Thu, Jan 26 2012,1800,723,5.5,469,5.1,1192,5.4
Thu, Jan 26 2012,1900,506,5.9,481,2.7,987,4.4
Thu, Jan 26 2012,2000,343,6.4,336,6,679,6.2
Thu, Jan 26 2012,2100,233,3.9,218,5,451,4.4
Thu, Jan 26 2012,2200,192,4.7,186,10.2,378,7.4
Thu, Jan 26 2012,2300,149,5.4,137,11.7,286,8.4
Thu, Jan 26 2012,2400,77,9.1,88,17,165,13.3
Fri, Jan 27 2012,0100,59,10.2,42,11.9,101,10.9
Fri, Jan 27 2012,0200,34,17.6,34,32.4,68,25
Fri, Jan 27 2012,0300,33,24.2,22,54.5,55,36.4
Fri, Jan 27 2012,0400,18,38.9,33,42.4,51,41.2
Fri, Jan 27 2012,0500,26,42.3,29,58.6,55,50.9
Fri, Jan 27 2012,0600,42,40.5,63,23.8,105,30.5
Fri, Jan 27 2012,0700,107,13.1,184,14.1,291,13.7
Fri, Jan 27 2012,0800,271,13.7,513,6,784,8.7
Fri, Jan 27 2012,0900,435,8,607,5.6,1042,6.6
Fri, Jan 27 2012,1000,329,14.6,448,10.5,777,12.2
Fri, Jan 27 2012,1100,286,12.9,379,11.3,665,12
Fri, Jan 27 2012,1200,351,14,345,8.4,696,11.2
Fri, Jan 27 2012,1300,439,9.8,392,9.7,831,9.7
Fri, Jan 27 2012,1400,579,6.4,411,8.5,990,7.3
Fri, Jan 27 2012,1500,570,6.5,467,8.1,1037,7.2
Fri, Jan 27 2012,1600,732,6.4,523,7.5,1255,6.9
Fri, Jan 27 2012,1700,766,5.2,615,4.7,1381,5
Fri, Jan 27 2012,1800,760,4.2,694,4.3,1454,4.3
Fri, Jan 27 2012,1900,584,4.5,619,3.6,1203,4
Fri, Jan 27 2012,2000,391,5.9,514,3.5,905,4.5
Fri, Jan 27 2012,2100,275,7.6,451,5.8,726,6.5
Fri, Jan 27 2012,2200,178,6.7,363,8,541,7.6
Fri, Jan 27 2012,2300,111,4.5,181,9.4,292,7.5
Fri, Jan 27 2012,2400,101,9.9,79,11.4,180,10.6
Sat, Jan 28 2012,0100,50,14,78,20.5,128,18
Sat, Jan 28 2012,0200,46,15.2,41,19.5,87,17.2
Sat, Jan 28 2012,0300,36,33.3,29,34.5,65,33.8
Sat, Jan 28 2012,0400,25,16,19,47.4,44,29.5
Sat, Jan 28 2012,0500,33,33.3,16,50,49,38.8
Sat, Jan 28 2012,0600,30,30,33,27.3,63,28.6
Sat, Jan 28 2012,0700,67,11.9,54,13,121,12.4
Sat, Jan 28 2012,0800,137,11.7,123,9.8,260,10.8
Sat, Jan 28 2012,0900,212,9.9,217,9.7,429,9.8
Sat, Jan 28 2012,1000,264,11,267,6,531,8.5
Sat, Jan 28 2012,1100,345,7.8,277,3.6,622,5.9
Sat, Jan 28 2012,1200,382,5,368,6.2,750,5.6
Sat, Jan 28 2012,1300,413,5.1,469,5.1,882,5.1
Sat, Jan 28 2012,1400,432,2.8,457,3.7,889,3.3
Sat, Jan 28 2012,1500,431,3,435,3,866,3
Sat, Jan 28 2012,1600,419,4.8,455,4.8,874,4.8
Sat, Jan 28 2012,1700,419,3.3,427,3.7,846,3.5
Sat, Jan 28 2012,1800,448,2.9,419,4.5,867,3.7
Sat, Jan 28 2012,1900,325,2.5,456,2.9,781,2.7
Sat, Jan 28 2012,2000,284,3.5,333,1.5,617,2.4
Sat, Jan 28 2012,2100,143,1.4,234,3.4,377,2.7
Sat, Jan 28 2012,2200,111,1.8,184,2.2,295,2
Sat, Jan 28 2012,2300,75,4,110,2.7,185,3.2
Sat, Jan 28 2012,2400,73,5.5,87,6.9,160,6.2
Sun, Jan 29 2012,0100,42,2.4,38,10.5,80,6.2
Sun, Jan 29 2012,0200,32,21.9,37,10.8,69,15.9
Sun, Jan 29 2012,0300,38,10.5,40,17.5,78,14.1
Sun, Jan 29 2012,0400,36,16.7,14,7.1,50,14
Sun, Jan 29 2012,0500,24,4.2,12,16.7,36,8.3
Sun, Jan 29 2012,0600,28,14.3,17,29.4,45,20
Sun, Jan 29 2012,0700,16,18.8,28,7.1,44,11.4
Sun, Jan 29 2012,0800,60,10,52,7.7,112,8.9
Sun, Jan 29 2012,0900,113,6.2,53,7.5,166,6.6
Sun, Jan 29 2012,1000,169,6.5,121,10.7,290,8.3
Sun, Jan 29 2012,1100,254,3.9,124,6.5,378,4.8
Sun, Jan 29 2012,1200,376,4.5,202,2,578,3.6
Sun, Jan 29 2012,1300,548,1.1,338,2.7,886,1.7
Sun, Jan 29 2012,1400,527,2.3,354,3.4,881,2.7
Sun, Jan 29 2012,1500,566,2.3,397,3.3,963,2.7
Sun, Jan 29 2012,1600,540,2,422,3.3,962,2.6
Sun, Jan 29 2012,1700,615,1.8,435,4.4,1050,2.9
Sun, Jan 29 2012,1800,608,3,486,2.3,1094,2.7
Sun, Jan 29 2012,1900,489,2,496,3.6,985,2.8
Sun, Jan 29 2012,2000,394,3.8,435,3.7,829,3.7
Sun, Jan 29 2012,2100,301,2,372,3,673,2.5
Sun, Jan 29 2012,2200,174,5.2,344,2.3,518,3.3
Sun, Jan 29 2012,2300,99,6.1,218,3.2,317,4.1
Sun, Jan 29 2012,2400,52,0,100,6,152,3.9
Mon, Jan 30 2012,0100,20,10,59,11.9,79,11.4
Mon, Jan 30 2012,0200,24,20.8,18,16.7,42,19
Mon, Jan 30 2012,0300,24,37.5,22,40.9,46,39.1
Mon, Jan 30 2012,0400,23,21.7,17,70.6,40,42.5
Mon, Jan 30 2012,0500,22,45.5,18,50,40,47.5
Mon, Jan 30 2012,0600,80,17.5,57,24.6,137,20.4
Mon, Jan 30 2012,0700,209,8.1,191,9.9,400,9
Mon, Jan 30 2012,0800,374,9.1,562,4.6,936,6.4
Mon, Jan 30 2012,0900,448,6.7,719,5.1,1167,5.7
Mon, Jan 30 2012,1000,315,7.6,513,8.2,828,8
Mon, Jan 30 2012,1100,277,13,378,10.3,655,11.5
Mon, Jan 30 2012,1200,291,15.8,329,11.2,620,13.4
Mon, Jan 30 2012,1300,306,12.1,321,12.5,627,12.3
Mon, Jan 30 2012,1400,345,11.9,322,8.4,667,10.2
Mon, Jan 30 2012,1500,375,9.1,324,11.4,699,10.2
Mon, Jan 30 2012,1600,458,7,373,8.6,831,7.7
Mon, Jan 30 2012,1700,546,7.1,395,7.8,941,7.4
Mon, Jan 30 2012,1800,645,4.3,455,7.3,1100,5.5
Mon, Jan 30 2012,1900,475,5.9,396,3.8,871,4.9
Mon, Jan 30 2012,2000,301,9.6,262,5.3,563,7.6
Mon, Jan 30 2012,2100,199,5.5,160,6.2,359,5.8
Mon, Jan 30 2012,2200,162,5.6,142,5.6,304,5.6
Mon, Jan 30 2012,2300,92,6.5,108,13.9,200,10.5
Mon, Jan 30 2012,2400,75,6.7,57,7,132,6.8
Tue, Jan 31 2012,0100,48,8.3,46,34.8,94,21.3
Tue, Jan 31 2012,0200,27,33.3,17,23.5,44,29.5
Tue, Jan 31 2012,0300,22,31.8,24,50,46,41.3
Tue, Jan 31 2012,0400,27,29.6,15,53.3,42,38.1
Tue, Jan 31 2012,0500,22,54.5,23,60.9,45,57.8
Tue, Jan 31 2012,0600,66,31.8,64,21.9,130,26.9
Tue, Jan 31 2012,0700,128,14.1,176,10.2,304,11.8
Tue, Jan 31 2012,0800,323,9.6,530,6.4,853,7.6
Tue, Jan 31 2012,0900,458,6.1,612,8.3,1070,7.4
Tue, Jan 31 2012,1000,345,9.6,505,7.1,850,8.1
Tue, Jan 31 2012,1100,278,15.8,403,10.9,681,12.9
Tue, Jan 31 2012,1200,301,11,314,7.6,615,9.3
Tue, Jan 31 2012,1300,329,14,309,11.7,638,12.9
Tue, Jan 31 2012,1400,352,9.7,297,13.1,649,11.2
Tue, Jan 31 2012,1500,367,12.3,322,11.2,689,11.8
Tue, Jan 31 2012,1600,436,7.3,378,7.9,814,7.6
Tue, Jan 31 2012,1700,574,7,379,6.6,953,6.8
Tue, Jan 31 2012,1800,689,6.4,467,6.6,1156,6.5
Tue, Jan 31 2012,1900,505,5,418,6,923,5.4
Tue, Jan 31 2012,2000,274,10.2,308,4.9,582,7.4
Tue, Jan 31 2012,2100,193,5.2,183,9.8,376,7.4
Tue, Jan 31 2012,2200,153,7.8,154,9.1,307,8.5
Tue, Jan 31 2012,2300,98,7.1,140,13.6,238,10.9
Tue, Jan 31 2012,2400,78,9,81,24.7,159,17
Wed, Feb 1 2012,0100,50,16,44,25,94,20.2
Wed, Feb 1 2012,0200,26,30.8,21,47.6,47,38.3
Wed, Feb 1 2012,0300,24,33.3,21,47.6,45,40
Wed, Feb 1 2012,0400,28,50,23,47.8,51,49
Wed, Feb 1 2012,0500,18,38.9,30,73.3,48,60.4
Wed, Feb 1 2012,0600,54,22.2,48,20.8,102,21.6
Wed, Feb 1 2012,0700,119,10.9,178,14,297,12.8
Wed, Feb 1 2012,0800,313,10.2,553,7.2,866,8.3
Wed, Feb 1 2012,0900,493,8.1,661,5.6,1154,6.7
Wed, Feb 1 2012,1000,358,12.8,567,8.8,925,10.4
Wed, Feb 1 2012,1100,304,15.5,397,8.1,701,11.3
Wed, Feb 1 2012,1200,323,11.8,346,12.1,669,12
Wed, Feb 1 2012,1300,346,13,334,12,680,12.5
Wed, Feb 1 2012,1400,346,11,325,14.8,671,12.8
Wed, Feb 1 2012,1500,418,10.8,326,12.3,744,11.4
Wed, Feb 1 2012,1600,452,9.3,369,8.4,821,8.9
Wed, Feb 1 2012,1700,572,7.9,393,7.6,965,7.8
Wed, Feb 1 2012,1800,645,5,472,6.4,1117,5.6
Wed, Feb 1 2012,1900,573,6.1,409,5.6,982,5.9
Wed, Feb 1 2012,2000,266,6,303,4,569,4.9
Wed, Feb 1 2012,2100,200,5.5,200,5,400,5.2
Wed, Feb 1 2012,2200,157,5.1,154,9.7,311,7.4
Wed, Feb 1 2012,2300,107,2.8,113,6.2,220,4.5
Wed, Feb 1 2012,2400,75,10.7,76,21.1,151,15.9
Thu, Feb 2 2012,0100,56,10.7,47,23.4,103,16.5
Thu, Feb 2 2012,0200,29,17.2,32,21.9,61,19.7
Thu, Feb 2 2012,0300,32,18.8,20,40,52,26.9
Thu, Feb 2 2012,0400,21,38.1,20,65,41,51.2
Thu, Feb 2 2012,0500,30,20,32,59.4,62,40.3
Thu, Feb 2 2012,0600,55,30.9,49,26.5,104,28.8
Thu, Feb 2 2012,0700,123,20.3,188,12.8,311,15.8
Thu, Feb 2 2012,0800,317,8.5,526,6.1,843,7
Thu, Feb 2 2012,0900,483,6,678,6,1161,6
Thu, Feb 2 2012,1000,379,10.3,566,7.1,945,8.4
Thu, Feb 2 2012,1100,304,13.5,399,10.5,703,11.8
Thu, Feb 2 2012,1200,298,12.4,346,13,644,12.7
Thu, Feb 2 2012,1300,314,11.8,293,10.9,607,11.4
Thu, Feb 2 2012,1400,425,10.4,355,9.3,780,9.9
Thu, Feb 2 2012,1500,431,10,335,11.6,766,10.7
Thu, Feb 2 2012,1600,546,7.7,386,9.6,932,8.5
Thu, Feb 2 2012,1700,646,5.9,421,7.8,1067,6.7
Thu, Feb 2 2012,1800,721,5.5,514,7.4,1235,6.3
Thu, Feb 2 2012,1900,557,6.6,497,3.8,1054,5.3
Thu, Feb 2 2012,2000,335,6.6,332,6,667,6.3
Thu, Feb 2 2012,2100,228,3.9,246,8.1,474,6.1
Thu, Feb 2 2012,2200,203,4.9,167,6.6,370,5.7
Thu, Feb 2 2012,2300,131,3.8,119,10.1,250,6.8
Thu, Feb 2 2012,2400,88,11.4,75,16,163,13.5
Fri, Feb 3 2012,0100,62,12.9,41,39,103,23.3
Fri, Feb 3 2012,0200,25,32,28,32.1,53,32.1
Fri, Feb 3 2012,0300,35,20,15,53.3,50,30
Fri, Feb 3 2012,0400,30,26.7,16,62.5,46,39.1
Fri, Feb 3 2012,0500,25,64,25,56,50,60
Fri, Feb 3 2012,0600,43,44.2,59,28.8,102,35.3
Fri, Feb 3 2012,0700,117,17.9,196,12.2,313,14.4
Fri, Feb 3 2012,0800,282,10.3,477,6.7,759,8
Fri, Feb 3 2012,0900,445,6.7,662,6.8,1107,6.8
Fri, Feb 3 2012,1000,357,8.7,462,8.2,819,8.4
Fri, Feb 3 2012,1100,305,16.4,367,12.5,672,14.3
Fri, Feb 3 2012,1200,348,13.8,320,10.9,668,12.4
Fri, Feb 3 2012,1300,407,10.6,362,9.4,769,10
Fri, Feb 3 2012,1400,522,7.9,459,10.9,981,9.3
Fri, Feb 3 2012,1500,629,7.2,438,8.4,1067,7.7
Fri, Feb 3 2012,1600,730,6.4,504,9.5,1234,7.7
Fri, Feb 3 2012,1700,837,3.9,570,6.1,1407,4.8
Fri, Feb 3 2012,1800,906,3.4,674,4.6,1580,3.9
Fri, Feb 3 2012,1900,579,5.2,654,4,1233,4.5
Fri, Feb 3 2012,2000,383,6,548,4.4,931,5
Fri, Feb 3 2012,2100,232,5.6,471,4.5,703,4.8
Fri, Feb 3 2012,2200,169,5.9,310,5.5,479,5.6
Fri, Feb 3 2012,2300,120,11.7,228,10.1,348,10.6
Fri, Feb 3 2012,2400,96,2.1,105,8.6,201,5.5
Sat, Feb 4 2012,0100,59,6.8,81,14.8,140,11.4
Sat, Feb 4 2012,0200,62,11.3,44,22.7,106,16
Sat, Feb 4 2012,0300,50,16,29,27.6,79,20.3
Sat, Feb 4 2012,0400,33,12.1,46,21.7,79,17.7
Sat, Feb 4 2012,0500,26,30.8,16,37.5,42,33.3
Sat, Feb 4 2012,0600,38,23.7,40,25,78,24.4
Sat, Feb 4 2012,0700,48,18.8,65,18.5,113,18.6
Sat, Feb 4 2012,0800,143,13.3,96,10.4,239,12.1
Sat, Feb 4 2012,0900,185,11.4,230,6.1,415,8.4
Sat, Feb 4 2012,1000,254,7.9,254,7.5,508,7.7
Sat, Feb 4 2012,1100,319,7.8,341,7.9,660,7.9
Sat, Feb 4 2012,1200,402,7.7,372,6.2,774,7
Sat, Feb 4 2012,1300,478,5,451,5.1,929,5.1
Sat, Feb 4 2012,1400,425,4,509,4.9,934,4.5
Sat, Feb 4 2012,1500,438,3.9,506,3.8,944,3.8
Sat, Feb 4 2012,1600,434,3.9,493,4.7,927,4.3
Sat, Feb 4 2012,1700,487,5.1,488,4.7,975,4.9
Sat, Feb 4 2012,1800,388,4.1,449,4.5,837,4.3
